code,name,name_kana,name_romaji
27102,大阪市都島区,オオサカシミヤコジマク,OSAKA SHI MIYAKOJIMA KU
27103,大阪市福島区,オオサカシフクシマク,OSAKA SHI FUKUSHIMA KU
27104,大阪市此花区,オオサカシコノハナク,OSAKA SHI KONOHANA KU
27106,大阪市西区,オオサカシニシク,OSAKA SHI NISHI KU
27107,大阪市港区,オオサカシミナトク,OSAKA SHI MINATO KU
27108,大阪市大正区,オオサカシタイショウク,OSAKA SHI TAISHO KU
27109,大阪市天王寺区,オオサカシテンノウジク,OSAKA SHI TENNOJI KU
27111,大阪市浪速区,オオサカシナニワク,OSAKA SHI NANIWA KU
27113,大阪市西淀川区,オオサカシニシヨドガワク,OSAKA SHI NISHIYODOGAWA KU
27114,大阪市東淀川区,オオサカシヒガシヨドガワク,OSAKA SHI HIGASHIYODOGAWA KU
27115,大阪市東成区,オオサカシヒガシナリク,OSAKA SHI HIGASHINARI KU
27116,大阪市生野区,オオサカシイクノク,OSAKA SHI IKUNO KU
27117,大阪市旭区,オオサカシアサヒク,OSAKA SHI ASAHI KU
27118,大阪市城東区,オオサカシジョウトウク,OSAKA SHI JOTO KU
27119,大阪市阿倍野区,オオサカシアベノク,OSAKA SHI ABENO KU
27120,大阪市住吉区,オオサカシスミヨシク,OSAKA SHI SUMIYOSHI KU
27121,大阪市東住吉区,オオサカシヒガシスミヨシク,OSAKA SHI HIGASHISUMIYOSHI KU
27122,大阪市西成区,オオサカシニシナリク,OSAKA SHI NISHINARI KU
27123,大阪市淀川区,オオサカシヨドガワク,OSAKA SHI YODOGAWA KU
27124,大阪市鶴見区,オオサカシツルミク,OSAKA SHI TSURUMI KU
27125,大阪市住之江区,オオサカシスミノエク,OSAKA SHI SUMINOE KU
27126,大阪市平野区,オオサカシヒラノク,OSAKA SHI HIRANO KU
27127,大阪市北区,オオサカシキタク,OSAKA SHI KITA KU
27128,大阪市中央区,オオサカシチュウオウク,OSAKA SHI CHUO KU
27141,堺市堺区,サカイシサカイク,SAKAI SHI SAKAI KU
27142,堺市中区,サカイシナカク,SAKAI SHI NAKA KU
27143,堺市東区,サカイシヒガシク,SAKAI SHI HIGASHI KU
27144,堺市西区,サカイシニシク,SAKAI SHI NISHI KU
27145,堺市南区,サカイシミナミク,SAKAI SHI MINAMI KU
27146,堺市北区,サカイシキタク,SAKAI SHI KITA KU
27147,堺市美原区,サカイシミハラク,SAKAI SHI MIHARA KU
27202,岸和田市,キシワダシ,KISHIWADA SHI
27203,豊中市,トヨナカシ,TOYONAKA SHI
27204,池田市,イケダシ,IKEDA SHI
27205,吹田市,スイタシ,SUITA SHI
27206,泉大津市,イズミオオツシ,IZUMIOTSU SHI
27207,高槻市,タカツキシ,TAKATSUKI SHI
27208,貝塚市,カイヅカシ,KAIZUKA SHI
27209,守口市,モリグチシ,MORIGUCHI SHI
27210,枚方市,ヒラカタシ,HIRAKATA SHI
27211,茨木市,イバラキシ,IBARAKI SHI
27212,八尾市,ヤオシ,YAO SHI
27213,泉佐野市,イズミサノシ,IZUMISANO SHI
27214,富田林市,トンダバヤシシ,TONDABAYASHI SHI
27215,寝屋川市,ネヤガワシ,NEYAGAWA SHI
27216,河内長野市,カワチナガノシ,KAWACHINAGANO SHI
27217,松原市,マツバラシ,MATSUBARA SHI
27218,大東市,ダイトウシ,DAITO SHI
27219,和泉市,イズミシ,IZUMI SHI
27220,箕面市,ミノオシ,MINO SHI
27221,柏原市,カシワラシ,KASHIWARA SHI
27222,羽曳野市,ハビキノシ,HABIKINO SHI
27223,門真市,カドマシ,KADOMA SHI
27224,摂津市,セッツシ,SETTSU SHI
27225,高石市,タカイシシ,TAKAISHI SHI
27226,藤井寺市,フジイデラシ,FUJIIDERA SHI
27227,東大阪市,ヒガシオオサカシ,HIGASHIOSAKA SHI
27228,泉南市,センナンシ,SENNAN SHI
27229,四條畷市,シジョウナワテシ,SHIJONAWATE SHI
27230,交野市,カタノシ,KATANO SHI
27231,大阪狭山市,オオサカサヤマシ,OSAKASAYAMA SHI
27232,阪南市,ハンナンシ,HANNAN SHI
27301,三島郡島本町,ミシマグンシマモトチョウ,MISHIMA GUN SHIMAMOTO CHO
27321,豊能郡豊能町,トヨノグントヨノチョウ,TOYONO GUN TOYONO CHO
27322,豊能郡能勢町,トヨノグンノセチョウ,TOYONO GUN NOSE CHO
27341,泉北郡忠岡町,センボクグンタダオカチョウ,SEMBOKU GUN TADAOKA CHO
27361,泉南郡熊取町,センナングンクマトリチョウ,SENNAN GUN KUMATORI CHO
27362,泉南郡田尻町,センナングンタジリチョウ,SENNAN GUN TAJIRI CHO
27366,泉南郡岬町,センナングンミサキチョウ,SENNAN GUN MISAKI CHO
27381,南河内郡太子町,ミナミカワチグンタイシチョウ,MINAMIKAWACHI GUN TAISHI CHO
27382,南河内郡河南町,ミナミカワチグンカナンチョウ,MINAMIKAWACHI GUN KANAN CHO
27383,南河内郡千早赤阪村,ミナミカワチグンチハヤアカサカムラ,MINAMIKAWACHI GUN CHIHAYAAKASAKA MU
